Name,hash,createdAt,family,Benign
1C71MeDA8LCt1VbqCrmcicYBoqpRvmVDzJ,487a851a3d102900576e1ca679af11327c474330e99d5cea7fc27de367d60eac,2021,Locky,0
1C5x9rRS3DGaeE1hq2D6PyEf4uragJBirm,1da895802633e9509c54fa6f4457d89cce7d4ea69285dde4059a52469ebfcbe3,2021,Locky,0
1BvpKHceemsEKTYFd3Kz7z6cZAV7squYy9,52c416bc8acd7f9d25869355334eec7b0a08e13097717c4da29ee32fbd8990c8,2021,Locky,0
1Byjyr15ty5mVwb7j5mzLqvjJrRUgdygE3,d9f2d211e7ad558bb7af55174c4690c116c351c1a1e3d5b6b4ca6a19486a206a,2021,Locky,0
1BxcqrSwUSXynVHPo3MWNBWQqmzzrX4ai9,dc89569d3d5e6785df57f289fd259154b77acf6d9d18cea089378e7dd374767c,2021,Locky,0
1BWmZgLBVFnMvZwf4JSw5q5vvrHrVmLBL6,f4ef6eb747c2126aa3da721696dc8aeed56d5a75c7bed6b733d740e7aa9b652b,2021,Locky,0
1BYsXz5kz7xv3XQtfvEyvt6fJgL2dBJP3A,ec35f715be4b21dfc7a3cd51cbd290307fdc7a7c5e2dfe8f0060eb52b7c69618,2021,Locky,0
1BXEXHCw8HrWiggnrCdtxcvbFxhc1NxS59,d1c729dfbfaa4e21ad1610725b5ef838a57b6efb9beac5877e35f771378229b6,2021,Locky,0
1BV1zwqzUyR77S9yz9yWjpLkrVHpR8ECRp,ba2f89fb6609935023b8455967cc260d9ba2ca21ff5408b69885a922aab56671,2021,Locky,0
1C6RFzuV8fSr8faE3WW8b919KbZa9ExoDk,5f720e4ea7ac67cdf458c83be2480d23f6c552be29e0e4776a4f0c1faab285f0,2021,Locky,0
1Ch8NqxgDcQmLwhX6A8q22pywrAN28YwgY,d756ffc2e8a0242ba32f4f3e53da52e003d54e21bbe028efecdeb3832083451c,2021,Locky,0
1C8GpxSo3QBNTeJ6JVy3gz5FTXD1fkVB7H,a3b17b5eea28b2f90180caaf828602105de2840adb5af55c7b185a099fbdf186,2021,Locky,0
1CK6WPdyeoP71cRCRUXZwxAdUPAKra2Mgf,65359252cc490732a2d3d62560444b993250bd647082ba9f8395f76c9f5ec4ac,2021,Locky,0
1CJYbm14TUtL5whc9WRbXVUAq3ircgeUAs,6e661ad8726b520a6d1f54e4ac79be9ba213fbac183d6c5aa50bb27a665796ce,2021,Locky,0
1Cehde8Uh5cDD8xzeFALFHgAGv7ranGw3S,c014114f10a4c172d3924c8d81fdad8977d225fcd8ddc65ccf511faa9b8811de,2021,Locky,0
1CCmzWtkrxqUA2czmEiCBFyKY1D4C22yMr,cdfa7a88e07b99c1c88e820c6ad1b9513d3ffa9e2617c6f96b2666e443c0ac5d,2021,Locky,0
1CcdgMN1UFopBGjFG8d5zupBT6UDwcDNNR,073f557bf3b7e942eb674e97a9291fd0b58a6b38ce9f2629df85faedec49fbfe,2021,Locky,0
1Cggm5xDc1FzxFJxqrPo9ZsHXBCmu6aWAS,e864fd4f15f47e857c7fecadf49613455e8885975329eb2cf2134111b368145d,2021,Locky,0
1CKGj5iBiZcay71i7wVbPZuPqWm68y8PRr,fc673aaeda05eaf144d072d929ce9d18c53b6e53b87922482124d3e166a372cd,2021,Locky,0
1CjTBzwmJbBVvRZCd2Zfzhrsi78FudtckU,b0840d3590bf2eda2c34c0feb17ab2ad08b9aa6c14ec1f39dd50b258149e6499,2021,Locky,0
1CDizpCLuQTZ1feJSQkmgGquosvEUQa9KQ,834c339ca0900f64f1a5404b2547679ba2148313385fda1a01b809636a60b98e,2021,Locky,0
1C8hGFUiD5b78grVkNavpkK6vmdeCpLLLF,569d432807dda7e227ee5aba8ed416eb51a1149904f8239a9845715b415a9851,2021,Locky,0
1CAQ5QgBEgFhXbkfz8dh8PYQ61GuNUKhCD,7a08f4390e437ec2d44b8e3b428e5f8e50fcb55185535610c646dc7446796756,2021,Locky,0
1CAAVLXigKSHyaRFH3ShcjoaJhaMvVb9dy,8193cb4b26702d4d7a0a8f22237972146ec4125b09f972799e2497a46764a8bd,2021,Locky,0
1Cf4s57ErgQJAibuE3tzcWUPJaBpKb2GAc,8b7eb84ec0d1931842bb08655bed976e29723853518022bdc2f4f1331516ac42,2021,Locky,0
1CawSRCk9JDS6jCe8Tyh1KgtMECUAmUTQv,3d416d7cb2fba186e86a27d7d7fc922a4a9ad951041b18a1a3aedc362864d35d,2021,Locky,0
1CgPjiKbG5yMMUaJB4Z4WTSagcWFbs27Eq,d541a00e6b05785660fb4fd5a1e73d9ff08f9350bc1e350fb8211d8605e8d2d4,2021,Locky,0
1Cd3uyQgM5odZg8r5kQNt6W55WiaW7KZE6,753b57ac1897a8e859eb2e451f0168ccc5a38d1f05ee03c07acba0fe4bfba779,2021,Locky,0
1CJstVyNCaVcZ8gMFeW8N4w85BbuEdRNay,2e92e7002ce13c3c05e60d26350ae0a6d35e3b73066718aed5a43275a827b07f,2021,Locky,0
1CFL9jYjS48Nv5nHgEMhXiqz5JKvU2kvTv,f195aa4a44f2830ea6a0a85d9dcd2b7f063d03126d14f4424d77d31e8fa7cd06,2021,Locky,0
1CbZFeWjUZXjXzPC12M7cveX3Hu3nZ1bnr,d549b06d28f36f07243c7cf7b38fa4d3829adfb62a2d75b6e2decf82dbd77d6d,2021,Locky,0
1CAk2CAFtpz2TGei6HTtN97MvgqdEToVnp,423d87da3c40f56888383429928e214c0ff75626d5146b8b74ff3da67447d6cd,2021,Locky,0
1ChR8THLu5f1Y7qZqLhZDfhTrNLcH2Pio9,b4e75eb049955766e25b674e925931b3b0f923d922085e15d3ac3d79ae36ecac,2021,Locky,0
1CfvXZuzF9tZzHSYchgquzurQWoVBVKXkd,4caf801d8fbef361b33e43e30aabab9b2b6017a3b64df448ada136985b7cb018,2021,Locky,0
1CA5448dRw5ycGnEUh6Qj3HWHDyaSVXCFg,4fd46f851b886a61156f0e76d30a9cd84df2161610dbd5892177ab5ed13ffc19,2021,Locky,0
1CFwT2X4wp7DsDegHUYDJgE7UbGbkALxbm,46d3075b1b91ddadfa2f510c98ce721ee1532bec56e13bbbdb57f4cccb000cf7,2021,Locky,0
1Ce9qY3unPuzf6W7U1vvgwSA177SdfP6q4,41a6715f8137e6cafc9e924f07b0930274d0e6da7f7eeca712a937646c2ea29d,2021,Locky,0
1CjWNtTnt1FkuKL4uCM13eLFArnJDMC2ps,8a71ec297e66ea04f379390c5c97073182e5562767dbd5177edff7d32d573166,2021,Locky,0
1CEaU3KLxCfwdeuoWu6ZzdcZKYeA6zLMYX,ef24ed38b4ebf993998795d610b7d4c02922238dbefcaa011830c49d5ced9d6e,2021,Locky,0
1CJqQ6QkM2yqyApZQBbKyZadS9VDBeb5cQ,314cbd2a714c11a30747f31fbba2689a73415cb6030d1661cb333b2da484fc7a,2021,Locky,0
1CGMjNi8DgQWSNGJoFibhkDcjJpNzadRbs,a9149d705f02f1ba92042fad40ac7f9d1866e3a63f547c71234c137611d04cd9,2021,Locky,0
1CfyrpCCsKfYfDZmLYmrGLXr6CXRus5NDp,c4b01affba8aedb7cff101ae8ec2ae8c4d51c454fffd7cd0830004e8daf2d9f4,2021,Locky,0
1C85HHHagGjUYrnoDbm6jFaWanWt9WrSDZ,ad2d4d1fbf00c71450c5b6757e8e36d112cca279148fa416ffbb202e4d9c35f7,2021,Locky,0
1CeFr8PjF9jteC7mDzwa5zJCXVWsqv8z3X,dd43eb06c56da47a4da4e9fbf9037ec82928596bb5f919b27108acf1d20fe7df,2021,Locky,0
1CjH3PxWbcZGEosGuaCcypeVC7Suz29XnN,b9a84bb013d2929ab42b0e94f347a2db39960c3d9844413e4c3849631ad49552,2021,Locky,0
1C8oXDWuDLRuox8kN3KVDt2g1Uy6BCFsaS,516f224436762b8864dcba977de347fb1ac3723a6279e2db3661889ac2e46d2b,2021,Locky,0
1Ca7XTb1JZYK89hvdHrVshFo8SB8vd2JJB,55c0963c10a746f316733a4de85320ebb6ac76033163c152246b287f12367aa9,2021,Locky,0
1CeD3uJoYduLuW31nU7GoKQ3sj5AvUtR3a,f90694b1940d977f838d07faccecb8bc22d63f5fd689b8ce95483ebf90dcd7db,2021,Locky,0
1CjcyKowFN8FmAQW5ZUEdxS88co2pHTu1y,b3afd1ae05e02e6b2c74ede05976d62b0a91b8101b264f7c2a629522e3b2277c,2021,Locky,0
1CKDK8qoWP1DYrCPudZyTH3LE7BB3C6W73,8e6c10bb123e1ddf9f564159c0538e2dbac8c5f1866f55791f9804daebc3fa32,2021,Locky,0
1CiyGmoWQAd6iQ8TWiQRkcW1nSRpVFxcD8,6613416f7f8a0096ac089e333947662b1d8c559602213a508cc70802725f8376,2021,Locky,0
1CjcC8gd6GjDzHuLHvuXhpAJG4GqWGhvfW,24db9f70457856901a9c1547ad95c00699a0bdddc8d721ffae47b207d271ee57,2021,Locky,0
1cBhd2avNauAoKJwWw4C1zSkMQpSRQQbH,f26c67cfcc2a04ef294c8908510de2ace9b3a3eebe5bcf44b90ce0720095f451,2021,Locky,0
1CdfqecixS9eWGZZPZ7Koh1jS3VCb2T5cm,e4eaba6e4ff6bb0c1e2ac70568c5117467f5caa937ad06b2edba3f31b8aaf481,2021,Locky,0
1Cccn3QbGa9nY3KNW4D2xoEjNHz9j62btz,5663e69d05906a9406156fb5cbaf746af3458807ac7f1b83115538cb713ce455,2021,Locky,0
1CjUrfkvtZYVyHwu5ycx8cJTm5YoUY7pwK,2c294279e90a22747f4cd6e49e3d18632bab7ec24486e55f3bf4c92911520413,2021,Locky,0
1CAApxKMtnbbNvKX1nkaE2ebUFh1RfJdvq,6be5ef4850cb4cee8371b767cb4435878a1772284c6019b859a7cf5101e26d8b,2021,Locky,0
1CBoQ4yoaaiuWjttfRGs6ETXZxc6YCNBFt,514746726db73c9be79b2df13763b8884c94276f3a5b4943addd143b91e1e5e5,2021,Locky,0
1cas3AsA7QkUHDGPw29CM1DJn1K92vGcf,89030f7dedd329ae4a56fdf5c5bbd7f8d2874734ad9c624a3a9ad2d6445c9eb4,2021,Locky,0
1C98bcUm1YiNL5uYKonKXLKaMzC25tqATz,848cc691fd85c3c6d0c5765eeea25a7153682f2487f699283151acc98c7d36bd,2021,Locky,0
1C9k7k8CNTzAGReRhVekkzaTba9pZ5Tj2K,6a980b0ecf84478eb64f5144ec0d10dc1b0078a43a4a7c76091d2f6c1d7c5653,2021,Locky,0
1CCcrrvQvBxzEzWB2W43dcUQCDpuyWWUcB,d376feabc5514fcc69001fe36b8255b3bf80357184ade65afcc74de261f31a92,2021,Locky,0
1CAgbymvHhUkGjHt8goCQ9YnJwKNbzv1wn,954047a133f2a4d9239d7f24cabec88531a5c5097e817db81b339e9231d456b2,2021,Locky,0
1C9rStQ8ZTxr2Poo6f67cqYNmigByswnse,5e2790095d82e3d0ba331229000f00da40592fd037903e5e0dd5331c584426e6,2021,Locky,0
1Cb2KdEcFzTAKhPjw1zToptUQ5nqUXTY2b,da484bc1e435ffd9390cc9affe1f7fe29a458a0a86c0c51e70126256083b930d,2021,Locky,0
1CaHh5sJkxtVed9cMjoweGUZMdmqCEphsv,bd0a29dc28d37e5106c09a6e5e21076bb7a8908ccda93d956239ad7ea2b51f4d,2021,Locky,0
1CJVfuPxVrpmzJKxsV1ur284EwzHJYHnWB,1742aa41f507d2ab4599c05467e0bcdfca0ed0c68b977751962e880fc84f0080,2021,Locky,0
1CFTfNyXJZ3TXjuFfYEF7ae8QWUsPp7BG4,2b93f757c1b96dab1f1591cf8eb5ce6dba99e178b8c46fc2fc59f95ce6b4ec56,2021,Locky,0
1CbtU4qMpptm5NmewrEnb1QQSDvF8Qx9Ss,33f255e9b001f96a1996beeb8132e8d976b6d6f8f03202f75d264431359630e0,2021,Locky,0
1Cbu5SBP2ThUb32JPseMHLumE4UjRcXdkD,df1437b6381b9e49842741a656fd0fa85aaaacf89b6183d21fdae5136937cdec,2021,Locky,0
1CGg66gw3pJWMfe7ucNxcQqEG3uxw6ya6V,5f9bfe0f70fa0ceeb660bb9d3a2fe5581805fda6d9f2233bed4c2da2b641c722,2021,Locky,0
1CbG1xkavWqJsorQrNCFJ9VJY9mpz2be2D,26625b84fc2f26a6364154ac21679bc172041bc756ac59f5612410a151608a38,2021,Locky,0
1CAy2BDzn7uryz9rKBeNv4VmUcvedZPeud,00233ab77a6df4e5b1adc60265eda55b8b9b97e4e2b206c8fd98658da27aba22,2021,Locky,0
1CDeN2XrdSLJtLzFhFvgZiTxxKid8XeNtj,741dc428a33e7cefe49fd96ac894c51bd14a8acb2bd271d47d20181532a1faf6,2021,Locky,0
1CdWs3Epiz7ZN3nX7Srnh6tUvBmkknCUm9,bff051b7a1ec6faa01140f4a93216fd64d66972e6856a9c02f1c442c29cd0ff3,2021,Locky,0
1Ci3kSS59KRGew4MoShMycSLNro5VyCdfc,9542f678a7abc637e66384fa33fdee96dccca99c010e9cbbc3409535712da6a5,2021,Locky,0
1CizDDC4xg4HQK8joJJEUearmRQYKrh2KV,14e434ea020b7ddc68583adfd5c2b55546561567fe53acb357c4988c33b83111,2021,Locky,0
1CFnyTB5ewvVRuFtM3RsjyP6xLQXqiWGTB,cc86b42f195c0c62239f814d060188ed08bbbaa6776db884c8adaad30168fa6e,2021,Locky,0
1CAaKFd7FQseBffNEgzM7u1TnHzB8poxTa,22abd55e8fc52d9aae83f8a8a36354322ce9bd492bf3d434c00f52abc129bfc9,2021,Locky,0
1CDonrdnspjRJ3rxkN85vdmFjco2MrkFCf,a68e7fbb6e75632bca0610d67930b7927d57c32196b1341eaf2a1dfaa457321b,2021,Locky,0
1C9ARqCvs9JGbWpP7SG94Z2rywyjknra8U,5611487007272e37c9dadaed806dc3f95c86245a2ff26926747ffa4c4642d7d0,2021,Locky,0
1Cgpj69A97jqecfHorB4UzzvF41xyF5HaD,dfbf447e2456a8adb88b62fba09978c085bf6f4ea8074dbf16527b4a8443ab14,2021,Locky,0
1C9buJ4dNo3EBtVoe2PA5Q2n7s9jR7Uqpc,d2286fbfb63c7c006208212d2913b64af26bc12fb25bfbfcc99afc54b306c59a,2021,Locky,0
1CgATxj7PmUmUd51irwcVHsK3kCfyxHBnQ,b3ca529caa0f6f801c4e0ddae6e8c57c7b323608daff0c98fd6b3839d2ea6020,2021,Locky,0
1CjE4u6zsfwiqsAxFfan4kheWvMUi32yD4,f2beb1b4770543e7cfe5a4c5374e14e4860a92dea1cd8695014a60366a91eccd,2021,Locky,0
1CebDHbrMpkCJba4VHTQAVhBiwkkhYyhxb,9f6ecb41e931ee339aae895d578272e00844fad1fc953209df719822d8560101,2021,Locky,0
1CEiPGS9Gk28zcuqEQJh4neC6XRJizbi8L,99b09a2e9d0e56ade5802f420836dd0838bd7528847e9ba8b48e4402de7565e9,2021,Locky,0
1Cd5KXEdHBG8PfGMLF5kgGPfg3quWcmVr3,dbeb538dc59fe2c4f9ed8de967bb5684d4f933524515127e262c4f159d587d0e,2021,Locky,0
1CdwsKf8HjkLGcUKyyg4fNKyUd2f9YPAbd,d0ffc2c34ead61b7336d2c270c7fe901b087aca7f62f8219aedb670ef1abba6b,2021,Locky,0
1CgPV4uH4u4Xbt69vpawHvAJhp1WQxQEXq,d910aed9d38f8e2320243a1ab57c6b0c89b16b47a3ca3408e3c08a5a9257c2d2,2021,Locky,0
1CA17YeP98XZptESuVR69ZpzNjaNuA7bJV,0b69c956affce447991745ae548290f4bf68ba19a28037f8e5d7270bebb0ef70,2021,Locky,0
1ChdiWsRrMfPA259TzGnCoygXqZ9aK8XEp,836ccd8e6a57828cac364c4e5c5151bd38eb9e65d85d0cdaaa845f4383ebedea,2021,Locky,0
1C8KUmy5DygoLKpiikrDMMdatGHoKkPtp9,aa685468d16c3f177b03dfa4c6728982010ec47dadcab8b06a0eaa5ed87dd921,2021,Locky,0
1CcnFR8x2gZoV79wrRXiAcaUcp7CW5eM2J,b33db1736562c718ca6abd38243aa1353925e4e12db7d4f4a9326b4c93385922,2021,Locky,0
1CJTK96xQfRD23KCDtRypmi3bwcHrKTKxx,83b3e690d1cc1057b4b1d2847614b4217782de8ceba4a0b353c14a22f66c9c1e,2021,Locky,0
1C9KA8hWUuASCdDq1EPB7PmcnFNqhb1so2,6e6b0cee854e4fa97ec49c2d9a928f22e9089ebe1d65c41f56e47a3087673fe4,2021,Locky,0
1CFMGi86xo2WNmVab8pN2vwuWzj3MugpmU,bf4dd9706d82b6e62e9b4f859b75ad50d8130fb411f03df8da09c891d2e486f1,2021,Locky,0
1CBPLXQZAXDfydn6AoXf8WXfaxSMJp4o8v,e3ca943feeb89c1e2959b6a968605b1e2a98444212c51d136e48ef5f5db9b544,2021,Locky,0
1CDovFFdMPx6AMWgF8F8cfBVFHPNrKoPpZ,504db4061830e3d1e729df4828e384453b506b58bbab6720c43f48f8ff3683ee,2021,Locky,0
1CdU8mBnXJSM8KAugtNS9dKutXNqjkQHzD,3983a917ed1a86e07b08fd95445e7b0b02ba6c54596311725a97212e7f3ee145,2021,Locky,0
1CjFG1ut9feQ6DyB721j29FJLt9xMJLaGz,089e49aefcec57fb02fdcda663a8181663ed8356058ac412b5ee1441b02b43f9,2021,Locky,0
1CGdXQGvg6PmnfMS88aVCq9zurxHmadc1k,8d825d703a59f97744ca8c73705af754b13d3af4f8650f5552a844575ee097dd,2021,Locky,0
1Cd1UXTzKzdJMSsnJucKPjtmDgUDFF5t91,241bc2498dc831397cab59bff1fcbe40f85cca2d9e69b600168b82b441d05728,2021,Locky,0
1CC2Lzm7swbymDLES3UXdDWd8Mg8x4thsr,4655c55af30645447e57ee69c11c78a098e7a53cabbdb13d0289da05dba1d224,2021,Locky,0
1CJacKrEGFL7eTkXC7Em2gsmX5K7nSRKf3,c779a0586475bec7fbcb12f966f9099520b11d49792dd4ba6ddc2aa3c5ba76e1,2021,Locky,0
1Ch3JHQtLEQR4a5YuBSbXHGkbar9pkp3jj,b46b32b93a4174f94be2b195f3f40b754b30ce69ac190ab1ac747eee96b4528f,2021,Locky,0
1Ci7zndBcT2dbe27TSQfT6NXsNtJ19dggW,831c66db3a9a2ca361c23eb69cd1070cc9a7cf73c68910e555fedc8fdc84f323,2021,Locky,0
1CEyThbf5NHuHzWJmYzFts71UdvjDJVNfA,d16c074ff265e4781bb7c8d74357db0c193c7033eefbf6907d56b12d3b8a76c3,2021,Locky,0
1CbNZX5M6r5kPYNE5V16n45m5f2jJZbFro,0e007e0972fc0299342c6698e172c4ec3c87e8c64bf90563972fe0c7ce16012a,2021,Locky,0
1CfW1vnV93jBmHuiBQ9VKRn4H8HQEqBfDu,05c73ffe589bae5bd6019125d1397d90eb7bf7349ed5cd507f702873048f9ad3,2021,Locky,0
1CUeCiNyEbnV8Lf1jWd7BQHMnmUEH8R552,b12746a28a8b9b72b48509fff743c2ebd27366e5eb0f047b16b24b361a0b9377,2021,Locky,0
1CnVD2x89UoPx6RrvYTeknGkVSxqKy46yp,0c850b29c7b2a052de700875a59b367494295378a1c67991bb50fdbcee58ae0d,2021,Locky,0
1CQsZh55r9rh7qSAJmnUNFDw3PWA2uoySg,6906622001127dd6946a445d4997df0bf14f7137bd6380d7f1abebaedfb7f23f,2021,Locky,0
1CTTRz6LcL3aWGPXTARTJy6GppqF4RwxL4,3b4c5d1b7e17d057af2ef5473f20ae5cda35aac6cff390dd4fef096d2ee2cbaa,2021,Locky,0
1CM6q3RWYcE28hm6CBojviVN7mYYwRRdiQ,25f8bf141cb72bf8606f3919784c902d7b5f5185f572ebc08a5ad6056c7482f4,2021,Locky,0
1cm8n9WkfuWKKGGLi92xNaKcBRxCr7xgx,1d4617ece7dd993c58243eab1d65424e0ff8b0bce9606ba90666279722d2b6be,2021,Locky,0
1CotRcfNKkrxBroPtavm7c4RAVns79cy6C,2feb025babcc1261b6d52207a4eebac5d6696fa8550a402990bc906e52760458,2021,Locky,0
1CNqZBEQtGoWjrsTLHS9oTLqE8ytjgbiWm,a306809bdcc5794d58f8587f0eb16a8d4c2870b40bd2f02dc6fc70d4e6dc546e,2021,Locky,0
1CLbmhfQH15suxyRP6YDq3fNr3vroUkDHb,34293175481d0816a13f4b412278546287a4d2d1489ebec0460e8eb4d1b04513,2021,Locky,0
1CmzcNSsiohahgbAHvf85RDJVUV1ASUhdc,bdd9665334ec5ad52c15b4d21d674e9e0d0e75ae00ecd029498d22c4901d3634,2021,Locky,0
1CtZQuTMafisLHMnkn21ijK92TLCQxGwqu,2202e2f6817054b6d739350a9c36174442944622c889eb9d94acbedb6cf554a1,2021,Locky,0
1CsG1edZ5uRnwzEu2zK5nXh3xsSaSL43Wu,6875932879228752917890759e22af2ea3c19c1224aa9f7303c95e477908fad5,2021,Locky,0
1CtBLFS91G8o6L4Tk6t7UiviqQzJMKgejP,5fd304ea8ac3d374ca43a6ee98eea08f422004a9ae177b3b39ec05f76d69cefe,2021,Locky,0
1Crf9xMwXESsF24YSk5aowy4ELu65esUw1,3eb407c504070d3aacc9f2c54df9ed2594215b340eecf8564232a176509ee426,2021,Locky,0
1CQj4uBP9gPgLedNHCHiJjFCuW9wzkLLko,86faec7b883ec7d76d6010369b4e29dd8822495d07a6e171f2728002364838e1,2021,Locky,0
1CpgQBv4VeKBR8MzKrghV4bcYTa3VXsnt7,fd7a3a8cd4cfc9c7a49ba960aa0dd4713a84ab4d987b04de727cb37c505b745f,2021,Locky,0
1CNGoXgv1LVwjpMpKfp7MhSKq8nRo9DxRv,cf0e55bb57a9c1ec34391c6f0bdc669237dfca8606d0e409abb847e853d4850f,2021,Locky,0
1CM6NPowjdhPWpGaMKuNiXRHke9xgt3XXV,9f12ecb2c9377e71d303b0c5dad11cc1e271c9d61f3129bed16d55a2012cb3dc,2021,Locky,0
1CKndEbH3YFiw5LQNmjHiNQBo8GoN2pTdd,31ffcf8ca1d9377d579f05186743416cf992b60344e70c5abe8a4d5670ecdcab,2021,Locky,0
1CP4emWw9NqhrN2dmjd3DoKZETTKgTMUvB,ad8df719a063f543d4333f5b706017188430ce6b7cc9fbf5c5bf40c105cf2d1f,2021,Locky,0
1CRHjWQYG6AFjChNTrVw5y8TShEqVunoaw,eeba8dabf123768872fc68ab783983391b3442a411983ceade2325cf8d3329e4,2021,Locky,0
1CKKUkKMf82fxrzGTgPNr397ovKiYh6p9E,36b8eecbdf2292856124a7e356ad8cad7545bfc80250cf019d4ff549996cd97b,2021,Locky,0
1CLKws86Tq6mm3CzRjRQcBZTiZyCjS4667,97b1ba672c72ff92ed6efe60c0f24386e0e29a9a8e41528ae5394470b27a289f,2021,Locky,0
1CuAc4bVDximzmh1VXyYnLikMhzcGSjGLN,4771e9244cb068a2618ec962f0410d9e822d3beb3bd3b0c39ce334506c083df1,2021,Locky,0
1CmE1s4j2usNm6weCar2ewTGzhMaT75fhn,859ed0a08af5789e52e3640d1001562646ae710b4175253d99c08742998c7bc8,2021,Locky,0
1CUAYPiXuLZXi7DNBnoZ7wQEBTRoYP6HKo,3be43ad26b7690dc4f263ef125baec4590642e44ced7a6e9a503448bfe07b82c,2021,Locky,0
1CUAra1dXGNPv4SwpVxJ1TF6aDbB7K8kqk,c00e747747e2d75d92e9cc8f794f9f7c891c7c04e4207230e0fa173ad0521d40,2021,Locky,0
1CthcSgC48cZL3kWtGE8vVZnYdjx4uxRi2,8b620a0f2e12c4ab30f78da8cacb17b4108a264758f309d99bb3731855a73e87,2021,Locky,0
1CMdLyjaz46VpwqcnMeSKtJA8jrcPNxush,68471eac57d61f8285f650bef464d95057215edbd90d480888cadd4529fe5371,2021,Locky,0
1CSab7BXhGcujRdXhEJ4sCQZ5RrdPWEyQB,d9f34b56e11c7466d57e42d4236ae545e83018ee57f750b24a99a95e1727d412,2021,Locky,0
1CsDQxARMxd7aE54WSxyiFwENNsSVsF8V7,637fbd8caf9cb36ae7525cd94a3d143ae73bd16581f88dab5facbb6025926da9,2021,Locky,0
1Cqi28SBfmWe6ynNZGhSof7K6ZjRpKaQWo,410b25ecae2d7469a1e6c2de2954eb1116374c8d6331dd19f326dc244a2e3d89,2021,Locky,0
1CSzWFD25pZq2x7hvu67CKMTU3LZKVDp4T,bc146c56b0a4d3e9e565d7f7397b00c07a0e50ef2e8666736680f6134e68bf9a,2021,Locky,0
1CPWotBWAe55fU3c3p5zhsNsBw2TEFgRBb,00b3add483b4800c462e71a8f6ee6c1bf3a56b3b044f3c6cb4428aa9a6e8f3ff,2021,Locky,0
1CPkCDFTg4kZdadQX4i2wv55JPyXnLnung,cc5c40151f5c26987eb549764516023ac4925e858794ae1e0871bec9461fef38,2021,Locky,0
1CR92CVFq3aUV8hhR4Cyr9g3KwymmYsreP,d39c597311944da7ca581f883672a04c4b6d823822e36d26e18037d5463d5e6e,2021,Locky,0
1CpuoHmTqQfrVRgj69AaPtuGgNedKhCKyw,5528eead2858636bdd6e7f7712f7ea2486d16a664b1495b8ff3ca8f9f6ea4b4f,2021,Locky,0
1CLG5V4whjJRkmtr86EdS3yMVqo1BDhCxV,7172828148dbd4fbb833e4cfad5ab58b1ccd758d45f48bfca74bf4b8c78aa55b,2021,Locky,0
1CR9if5PKzgkjjJSJpjCbzNkGwqPM5BsoB,b7b34ea860ee477a0ae137ccd3700107be074b6f252a6740ce230f2f9a057698,2021,Locky,0
1CKzZE1ZfSUULk9rzks1jircUGFN2NnU8f,1980bf15799d5c30a387117e7f1a71c7fcfa802344ce3f7193414081cfbd4693,2021,Locky,0
1CPJ6kfXABG2xvetZMFQjLnNLaoyq85TXC,8c64a7cddaf0995be033bfdd75022c070d26640100d7de0966eea0d541754912,2021,Locky,0
1CRjKkqF36Q9Jw3ULAuEWBCE4sTdcEgbWH,2ea769962def654acd01e6b49d9244c81cf55fc787eb2819802692ad0baea453,2021,Locky,0
1Cuco4dCP2QFsrtjBvZ8wuoPMbvnmkSJCE,0913bd9d1b8f4278283bb19cab1eb72afe6631c890fa23973c34e91db234c78d,2021,Locky,0
1CTD7HZLrLnwXB1iQv5uh3ELDKbX7Zhaqq,1b36d5f6644f2bf19bd8f37eabc5d929c739663780c321a9c8f217d1d2c22ff1,2021,Locky,0
1CLmNgEdx2TAvzHe49kA2TctbwoaEJKspe,846a8b1f0ac412d4914fbcb04e157ff894ddee48fb0150fbaa3eff8c3fe86040,2021,Locky,0
1Cqd2qAHHoRo9gWcbey4FJGQUpZ2x3i6xH,7a2ef483d70990177ef3e2b653ec81d44bae761efbba55cecf51e89851d6b7fc,2021,Locky,0
1Crewphfse9Gjq5WNcvAUSjWrxBT4nC4Mu,94b5170cd01a86c07fb502dae7b9f866a63d677bd42792f34b8b7081cbadd72e,2021,Locky,0
1CLvjXwgasY6ifg6LSwAnHq9WYiwTd99q2,3bade21e629cea13f88f85a5d9ce189aa2a8d91c38e26051febac3952bd967cd,2021,Locky,0
1Cqa1dJdPVVThB5MTc564zNWHwjxCRh2C9,c084eed1b8994e40c1318d96d6be312aa2a2c23ca05128e761f52f81d6b44be3,2021,Locky,0
1CTxr9PmzWMzwynhDQma2SBZuYbDDG5k9M,ac32358dbecfa80189d3c795e2857f9bd2ac7e8cf5b830219f409eef20147081,2021,Locky,0
1CsbYMV5nrd4NP2etTpFpDmEyp6p4NJVNJ,57090a78c0b9e7016eb16349a4d3ccf3f97f525a6785f011a92106c319e5afdc,2021,Locky,0
1CptY54LwUMdDukxxBV9PcpbDuzswrEAXY,65bbb8a52a38b2bae198506c6bc02ca2dd7007cc947c9be96066670415b48b4e,2021,Locky,0
1CoEQMHQ16euHF8x8ecyV5DkaZCYcwvzXa,f75caf66f114af8d4a6625a910c669d0a301e6d8cd117d8d8142273c1023be92,2021,Locky,0
1CnKRvcpk3GZcki6pMbG8Pgs2ZJLPVKZ2m,769eabd2b33fdbc8f68a5ee76e0a8532b57a29ed142be426271b942a2dbfe340,2021,Locky,0
